Timestamp,Elapsed_Time_s,CAN_Message
2026-05-23T20:58:05.817877,0.961,can0  070  [20]  02 30 4D 08 EF D1 62 03 70 17 00 00 3A 03 00 00 B9 04 00 00
2026-05-23T20:58:05.818260,0.961,can0  204  [16]  E1 22 69 46 D6 46 08 7E 28 23 30 75 30 75 00 00
2026-05-23T20:58:05.818664,0.962,can0  070  [20]  02 30 4D 08 EF D1 62 03 70 17 00 00 3A 03 00 00 BA 04 00 00
2026-05-23T20:58:05.819041,0.962,can0  204  [16]  E1 22 69 46 D6 46 08 7E 28 23 30 75 30 75 00 00
2026-05-23T20:58:05.819459,0.963,can0  206  [24]  5B 0C 82 08 6B 0C FA E4 55 09 5F 0C 32 0C 00 00 00 00 00 00 00 00 00 00
2026-05-23T20:58:05.819790,0.963,can0  041  [04]  88 00 26 00
2026-05-23T20:58:05.927584,1.071,can0  070  [20]  02 30 4D 08 EF D1 62 03 70 17 00 00 3A 03 00 00 BA 04 00 00
2026-05-23T20:58:05.927826,1.071,can0  204  [16]  E1 22 61 46 E6 46 77 7D 28 23 30 75 30 75 00 00
2026-05-23T20:58:05.928650,1.072,can0  040  [04]  FB 00 27 00
2026-05-23T20:58:05.929724,1.073,can0  100  [03]  39 6E 04
2026-05-23T20:58:05.930426,1.074,can0  110  [02]  1D 1B
2026-05-23T20:58:05.936744,1.080,can0  120  [04]  22 51 00 00
2026-05-23T20:58:05.936816,1.080,can0  204  [16]  E1 22 61 46 E6 46 77 7D 28 23 30 75 30 75 00 00
2026-05-23T20:58:06.039588,1.183,can0  204  [16]  E1 22 62 46 E5 46 05 7E 28 23 30 75 30 75 00 00
2026-05-23T20:58:06.040039,1.183,can0  206  [24]  5B 0C 7A 08 73 0C 3A DF 59 09 4E 0C 32 0C 00 00 00 00 00 00 00 00 00 00
2026-05-23T20:58:06.046099,1.189,can0  060  [32]  00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-05-23T20:58:06.135680,1.279,can0  204  [16]  E1 22 70 46 DC 46 FF 7D 28 23 30 75 30 75 00 00
2026-05-23T20:58:06.135995,1.279,can0  041  [04]  88 00 28 00
2026-05-23T20:58:06.136332,1.279,can0  204  [16]  E1 22 70 46 DC 46 FF 7D 28 23 30 75 30 75 00 00
2026-05-23T20:58:06.240147,1.383,can0  040  [04]  FD 00 27 00
2026-05-23T20:58:06.240465,1.384,can0  204  [16]  E1 22 8F 46 CF 46 BF 7E 28 23 30 75 30 75 00 00
2026-05-23T20:58:06.240968,1.384,can0  206  [24]  5B 0C 82 08 5B 0C F4 E3 5B 09 67 0C 36 0C 00 00 00 00 00 00 00 00 00 00
2026-05-23T20:58:06.241371,1.384,can0  204  [16]  E1 22 8F 46 CF 46 BF 7E 28 23 30 75 30 75 00 00
2026-05-23T20:58:06.357015,1.500,can0  204  [16]  E1 22 B2 46 C5 46 8C 7E 28 23 30 75 30 75 00 00
2026-05-23T20:58:06.434795,1.578,can0  070  [20]  02 30 4D 08 EF D1 62 03 70 17 00 00 3A 03 00 00 BA 04 00 00
2026-05-23T20:58:06.435273,1.578,can0  206  [24]  52 0C 71 08 77 0C F4 E3 57 09 63 0C 32 0C 00 00 00 00 00 00 00 00 00 00
2026-05-23T20:58:06.435653,1.579,can0  041  [04]  8B 00 28 00
2026-05-23T20:58:06.436103,1.579,can0  204  [16]  E1 22 CE 46 C2 46 89 7E 28 23 30 75 30 75 00 00
2026-05-23T20:58:06.436356,1.579,can0  204  [16]  E1 22 CE 46 C2 46 89 7E 28 23 30 75 30 75 00 00
2026-05-23T20:58:06.540738,1.684,can0  070  [20]  02 30 4D 08 EF D1 62 03 70 17 00 00 3A 03 00 00 BA 04 00 00
2026-05-23T20:58:06.541250,1.684,can0  040  [04]  FD 00 28 00
2026-05-23T20:58:06.541588,1.685,can0  204  [16]  E1 22 E9 46 C7 46 9D 7E 28 23 30 75 30 75 00 00
2026-05-23T20:58:06.541866,1.685,can0  206  [24]  73 0C 7C 08 6F 0C 7E E4 5E 09 52 0C 12 0C 00 00 00 00 00 00 00 00 00 00
2026-05-23T20:58:06.547766,1.691,can0  204  [16]  E1 22 E9 46 C7 46 9D 7E 28 23 30 75 30 75 00 00
2026-05-23T20:58:06.645373,1.788,can0  060  [32]  00 00 00 00 02 30 4D 08 43 27 B8 10 06 00 87 05 FF 01 00 00 00 00 00 00 01 00 00 00 00 00 00 00
2026-05-23T20:58:06.646070,1.789,can0  204  [16]  E1 22 FB 46 C9 46 8F 7E 28 23 30 75 30 75 00 00
2026-05-23T20:58:06.646280,1.789,can0  041  [04]  88 00 28 00
2026-05-23T20:58:06.735449,1.879,can0  204  [16]  E1 22 FB 46 C9 46 8F 7E 28 23 30 75 30 75 00 00
2026-05-23T20:58:06.735906,1.879,can0  206  [24]  83 0C 7A 08 56 0C 99 C6 5B 09 5F 0C 0E 0C 00 00 00 00 00 00 00 00 00 00
2026-05-23T20:58:06.737127,1.880,can0  070  [20]  00 30 4D 08 F2 D1 62 03 58 1B 00 00 3A 03 00 00 72 03 00 00
2026-05-23T20:58:06.737216,1.880,can0  204  [16]  E1 22 FF 46 C8 46 EF 7D 28 23 30 75 30 75 00 00
2026-05-23T20:58:06.737284,1.880,can0  040  [04]  FD 00 28 00
2026-05-23T20:58:06.855356,1.998,can0  070  [20]  00 30 4D 08 F2 D1 62 03 58 1B 00 00 3A 03 00 00 72 03 00 00
