Timestamp,Elapsed_Time_s,CAN_Message
2026-07-11T17:41:13.561414,2.662,can0  040  [04]  3D 01 0F 00
2026-07-11T17:41:13.561691,2.662,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:41:13.561905,2.662,can0  040  [04]  3D 01 0F 00
2026-07-11T17:41:13.562202,2.662,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:41:13.663843,2.764,can0  206  [24]  C0 0C 6F 09 C6 0C 99 C6 87 0A C6 0C D0 0C 00 00 00 00 00 00 00 00 00 00
2026-07-11T17:41:13.664175,2.764,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:41:13.664519,2.765,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:41:13.761855,2.862,can0  110  [02]  39 1B
2026-07-11T17:41:13.762633,2.863,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:41:13.762696,2.863,can0  041  [04]  10 01 11 00
2026-07-11T17:41:13.765846,2.866,can0  206  [24]  C0 0C 6F 09 C6 0C 99 C6 87 0A C6 0C D0 0C 00 00 00 00 00 00 00 00 00 00
2026-07-11T17:41:13.766126,2.866,can0  040  [04]  48 01 0F 00
2026-07-11T17:41:13.766393,2.867,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:41:13.860692,2.961,can0  070  [20]  A9 2C 4D 08 95 B1 62 03 98 3A 00 00 29 00 00 00 0F 00 00 00
2026-07-11T17:41:13.861355,2.962,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:41:13.861408,2.962,can0  132  [00]
2026-07-11T17:41:13.861448,2.962,can0  060  [32]  00 00 00 00 A9 2C 4D 08 EA 06 B8 10 00 00 10 0E FF 01 00 00 00 00 00 00 01 00 00 00 00 00 00 00
