Timestamp,Elapsed_Time_s,gps_lat,gps_lon,pH,Water_Temp,Salinity,Data_Wind_spd,Data_Wind_dir,Sail_Wind_spd,Sail_Wind_dir,Actual_rdr_deg,Set_rdr_deg,Speed_over_gnd,IMU_roll,IMU_pitch,IMU_heading,IMU_integral,IMU_derivative,Desired_heading,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,MPPT_curr_hull_port,MPPT_curr_sail_port,MPPT_curr_hull_star,MPPT_curr_sail_star
2026-07-11T14:34:33.893860,3.120,None,None,None,None,None,None,None,None,None,0.7,0.0,0.0,-180.0,-180.0,140.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-11T14:34:33.898761,3.125,None,None,None,None,None,None,None,None,None,0.7,0.0,0.0,-180.0,-180.0,140.0,0.0,0.0,None,22.24,508.41,24.74,3.27,3.27,3.26,3.27,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.030221,3.257,None,None,None,None,None,None,None,None,None,0.7,0.0,0.0,-180.0,-180.0,140.0,0.0,0.0,None,22.24,508.41,24.74,3.27,3.27,3.26,3.27,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.030535,3.257,None,None,None,None,None,0.0,181.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.0,0.0,0.0,None,22.24,508.41,24.74,3.27,3.27,3.26,3.27,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.082445,3.309,None,None,None,None,None,0.0,181.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.01,0.0,0.0,None,22.24,508.41,24.74,3.27,3.27,3.26,3.27,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.085243,3.312,None,None,None,None,None,0.0,181.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.01,0.0,0.0,None,22.25,508.41,24.74,3.27,3.27,3.27,3.27,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.085633,3.312,None,None,None,None,None,0.0,181.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.01,0.0,0.0,None,22.25,508.41,24.74,3.27,3.27,3.27,3.27,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.187152,3.414,None,None,None,None,None,0.0,181.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.02,0.0,0.0,None,22.25,508.41,24.74,3.27,3.27,3.27,3.27,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.189874,3.416,None,None,None,None,None,0.0,181.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.02,0.0,0.0,None,22.24,508.41,24.75,3.27,3.27,3.27,3.26,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.291013,3.518,None,None,None,26.019,None,0.0,181.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.02,0.0,0.0,None,22.24,508.41,24.75,3.27,3.27,3.27,3.26,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.291301,3.518,None,None,None,26.019,0,0.0,181.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.02,0.0,0.0,None,22.24,508.41,24.75,3.27,3.27,3.27,3.26,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.291604,3.518,None,None,None,26.019,0,0.0,181.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.02,0.0,0.0,None,22.24,508.41,24.75,3.27,3.27,3.27,3.26,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.291839,3.518,None,None,None,26.019,0,0.0,139.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.02,0.0,0.0,None,22.24,508.41,24.75,3.27,3.27,3.27,3.26,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.292043,3.519,None,None,None,26.019,0,0.0,139.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.02,0.0,0.0,None,22.24,508.41,24.75,3.27,3.27,3.27,3.26,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.393104,3.620,None,None,None,26.019,0,0.0,139.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.02,0.0,0.0,None,22.24,508.41,24.75,3.27,3.27,3.27,3.26,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.395636,3.622,None,None,None,26.019,0,0.0,139.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.02,0.0,0.0,None,22.24,508.41,24.74,3.27,3.27,3.27,3.27,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.493016,3.720,None,None,None,26.019,0,0.0,139.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.01,0.0,0.0,None,22.24,508.41,24.74,3.27,3.27,3.27,3.27,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.493326,3.720,None,None,None,26.019,0,0.0,139.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.01,0.0,0.0,None,22.24,508.41,24.74,3.27,3.27,3.27,3.27,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.592534,3.819,None,None,None,26.019,0,0.0,139.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.01,0.0,0.0,None,22.24,508.41,24.74,3.27,3.27,3.27,3.27,0.0,0.0,0.0,0.0
2026-07-11T14:34:34.595083,3.822,None,None,None,26.019,0,0.0,139.0,None,None,0.7,0.0,0.0,-180.0,-180.0,140.01,0.0,0.0,None,22.24,508.41,24.74,3.27,3.27,3.27,3.27,0.0,0.0,0.0,0.0
