Timestamp,Elapsed_Time_s,CAN_Message
2026-07-11T17:23:27.833737,3.433,can0  206  [24]  C6 0C 6C 09 CA 0C 99 C6 89 0A B7 0C CA 0C 00 00 00 00 00 00 00 00 00 00
2026-07-11T17:23:27.833885,3.433,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:27.938995,3.538,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:27.939105,3.538,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:27.939227,3.538,can0  041  [04]  A5 00 1B 00
2026-07-11T17:23:27.939586,3.538,can0  070  [20]  CC 2C 4D 08 B4 AE 62 03 48 71 00 00 17 00 00 00 2C 00 00 00
2026-07-11T17:23:28.031938,3.631,can0  040  [04]  BE 00 30 00
2026-07-11T17:23:28.032085,3.631,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:28.033179,3.632,can0  206  [24]  C0 0C 6B 09 CA 0C 99 C6 89 0A BC 0C D0 0C 00 00 00 00 00 00 00 00 00 00
2026-07-11T17:23:28.033340,3.632,can0  070  [20]  CC 2C 4D 08 B4 AE 62 03 48 71 00 00 17 00 00 00 2D 00 00 00
2026-07-11T17:23:28.035566,3.634,can0  040  [04]  BE 00 30 00
2026-07-11T17:23:28.035595,3.634,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:28.132351,3.731,can0  060  [32]  00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-11T17:23:28.132399,3.731,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:28.132607,3.731,can0  070  [20]  CC 2C 4D 08 B4 AE 62 03 48 71 00 00 17 00 00 00 2D 00 00 00
2026-07-11T17:23:28.132640,3.731,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:28.136750,3.736,can0  206  [24]  C0 0C 6B 09 CA 0C 99 C6 87 0A C6 0C D0 0C 00 00 00 00 00 00 00 00 00 00
2026-07-11T17:23:28.231924,3.831,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:28.232025,3.831,can0  002  [04]  90 5F 01 00
2026-07-11T17:23:28.232105,3.831,can0  041  [04]  A5 00 1B 00
2026-07-11T17:23:28.232211,3.831,can0  040  [04]  C0 00 2E 00
2026-07-11T17:23:28.232310,3.831,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:28.332489,3.931,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:28.332614,3.931,can0  040  [04]  C0 00 2E 00
2026-07-11T17:23:28.334409,3.933,can0  206  [24]  C0 0C 6C 09 CA 0C 99 C6 86 0A C6 0C D0 0C 00 00 00 00 00 00 00 00 00 00
2026-07-11T17:23:28.334583,3.933,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:28.432131,4.031,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:28.432301,4.031,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:28.532255,4.131,can0  041  [04]  A4 00 1A 00
2026-07-11T17:23:28.533913,4.133,can0  206  [24]  C5 0C 6C 09 C1 0C 99 C6 86 0A CA 0C D0 0C 00 00 00 00 00 00 00 00 00 00
2026-07-11T17:23:28.536662,4.136,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:28.536697,4.136,can0  040  [04]  C0 00 2E 00
2026-07-11T17:23:28.536714,4.136,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:28.632307,4.231,can0  060  [32]  00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-11T17:23:28.632451,4.231,can0  040  [04]  C0 00 2E 00
2026-07-11T17:23:28.632668,4.232,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:28.632691,4.232,can0  060  [32]  00 00 00 00 CC 2C 4D 08 09 04 B8 10 00 00 10 0E FF 01 00 00 00 00 00 00 01 00 00 00 00 00 00 00
2026-07-11T17:23:28.633035,4.232,can0  070  [20]  CC 2C 4D 08 B4 AE 62 03 48 71 00 00 17 00 00 00 2D 00 00 00
2026-07-11T17:23:28.633056,4.232,can0  100  [03]  94 80 04
2026-07-11T17:23:28.633190,4.232,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
2026-07-11T17:23:28.633311,4.232,can0  110  [02]  37 1B
2026-07-11T17:23:28.634652,4.234,can0  120  [04]  00 00 00 00
2026-07-11T17:23:28.634676,4.234,can0  206  [24]  C5 0C 6C 09 C6 0C 99 C6 85 0A C6 0C D0 0C 00 00 00 00 00 00 00 00 00 00
2026-07-11T17:23:28.731885,4.331,can0  204  [16]  28 58 1C D2 24 99 E9 71 28 23 30 75 30 75 00 00
