Timestamp,Elapsed_Time_s,ship_id,latitude,longitude,speed_over_gnd,course_over_gnd,true_heading,rate_of_turn,ship_length,ship_width,index,total_ships
2026-07-11T14:34:47.794571,17.021127700805664,47609859,49.2876,100.5006,3,15,None,None,None,None,0,2
2026-07-11T14:34:47.794571,17.021127700805664,47623775,49.2776,-123.1388,6,323,None,None,None,None,1,2
2026-07-11T14:34:48.873930,18.100483655929565,47609859,49.2876,100.5006,3,15,None,None,None,None,0,2
2026-07-11T14:34:48.873930,18.100483655929565,47623775,49.2776,-123.1388,6,323,None,None,None,None,1,2
2026-07-11T14:34:48.873930,18.100483655929565,47593098,49.3016,-123.0954,12,215,214,0,None,None,0,1
2026-07-11T14:34:54.000335,23.226887464523315,47609859,49.2876,100.5006,3,15,None,None,None,None,0,2
2026-07-11T14:34:54.000335,23.226887464523315,47623775,49.2776,-123.1388,6,323,None,None,None,None,1,2
2026-07-11T14:34:54.000335,23.226887464523315,47593098,49.3016,-123.0954,12,215,214,0,None,None,0,1
2026-07-11T14:34:54.000335,23.226887464523315,99147968,49.2937,-123.2167,0,195,276,7,None,None,0,1
2026-07-11T14:34:57.096486,26.32303738594055,47609859,49.2876,100.5006,3,15,None,None,None,None,0,2
2026-07-11T14:34:57.096486,26.32303738594055,47623775,49.2776,-123.1388,6,323,None,None,None,None,1,2
2026-07-11T14:34:57.096486,26.32303738594055,47593098,49.3016,-123.0954,12,215,214,0,None,None,0,1
2026-07-11T14:34:57.096486,26.32303738594055,99147968,49.2937,-123.2167,0,195,276,7,None,None,0,1
2026-07-11T14:34:57.096486,26.32303738594055,47609158,49.2764,100.4998,0,None,62,None,None,None,0,1
2026-07-11T14:35:01.719915,30.94646692276001,47609859,49.2876,100.5006,3,15,None,None,None,None,0,2
2026-07-11T14:35:01.719915,30.94646692276001,47623775,49.2776,-123.1388,6,323,None,None,None,None,1,2
2026-07-11T14:35:01.719915,30.94646692276001,47593098,49.3016,-123.0954,12,215,214,0,None,None,0,1
2026-07-11T14:35:01.719915,30.94646692276001,99147968,49.2937,-123.2167,0,195,276,7,None,None,0,1
2026-07-11T14:35:01.719915,30.94646692276001,47609158,49.2764,100.4998,0,None,62,None,None,None,0,1
2026-07-11T14:35:01.719915,30.94646692276001,47592050,49.2751,100.5085,0,208,None,None,None,None,0,1
2026-07-11T14:35:03.618155,32.84470844268799,47609859,49.2876,100.5006,3,15,None,None,None,None,0,2
2026-07-11T14:35:03.618155,32.84470844268799,47623775,49.2776,-123.1388,6,323,None,None,None,None,1,2
