Timestamp,Elapsed_Time_s,ship_id,latitude,longitude,speed_over_gnd,course_over_gnd,true_heading,rate_of_turn,ship_length,ship_width,index,total_ships
2026-07-11T17:23:28.632615,4.033984184265137,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:29.632412,5.033782005310059,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:30.633067,6.034435272216797,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:31.634301,7.035668611526489,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:32.634622,8.03598928451538,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:33.634362,9.035731315612793,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:34.633663,10.03503131866455,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:35.631824,11.033198118209839,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:35.631824,11.033198118209839,28134088,49.2891,-123.0948,0,178,113,0,None,None,0,1
2026-07-11T17:23:36.732222,12.133593082427979,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:36.732222,12.133593082427979,28134088,49.2891,-123.0948,0,178,113,0,None,None,0,1
2026-07-11T17:23:37.781621,13.18299651145935,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:37.781621,13.18299651145935,28134088,49.2891,-123.0948,0,178,113,0,None,None,0,1
2026-07-11T17:23:37.781621,13.18299651145935,47617480,49.2745,100.508,0,None,None,None,None,None,0,1
2026-07-11T17:23:38.782585,14.183953523635864,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:38.782585,14.183953523635864,28134088,49.2891,-123.0948,0,178,113,0,None,None,0,1
2026-07-11T17:23:38.782585,14.183953523635864,47617480,49.2745,100.508,0,None,None,None,None,None,0,1
2026-07-11T17:23:39.782472,15.183839321136475,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:39.782472,15.183839321136475,28134088,49.2891,-123.0948,0,178,113,0,None,None,0,1
2026-07-11T17:23:39.782472,15.183839321136475,47617480,49.2745,100.508,0,None,None,None,None,None,0,1
2026-07-11T17:23:40.783294,16.184662103652954,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:40.783294,16.184662103652954,28134088,49.2891,-123.0948,0,178,113,0,None,None,0,1
2026-07-11T17:23:40.783294,16.184662103652954,47617480,49.2745,100.508,0,None,None,None,None,None,0,1
2026-07-11T17:23:41.782910,17.18427801132202,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:41.782910,17.18427801132202,28134088,49.2891,-123.0948,0,178,113,0,None,None,0,1
2026-07-11T17:23:41.782910,17.18427801132202,47617480,49.2745,100.508,0,None,None,None,None,None,0,1
2026-07-11T17:23:42.784645,18.186012506484985,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:42.784645,18.186012506484985,28134088,49.2891,-123.0948,0,178,113,0,None,None,0,1
2026-07-11T17:23:42.784645,18.186012506484985,47617480,49.2745,100.508,0,None,None,None,None,None,0,1
2026-07-11T17:23:43.882594,19.283963203430176,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:43.882594,19.283963203430176,28134088,49.2891,-123.0948,0,178,113,0,None,None,0,1
2026-07-11T17:23:43.882594,19.283963203430176,47617480,49.2745,100.508,0,None,None,None,None,None,0,1
2026-07-11T17:23:44.882431,20.283802270889282,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:44.882431,20.283802270889282,28134088,49.2891,-123.0948,0,178,113,0,None,None,0,1
2026-07-11T17:23:44.882431,20.283802270889282,47617480,49.2745,100.508,0,None,None,None,None,None,0,1
2026-07-11T17:23:45.682772,21.08414053916931,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:45.682772,21.08414053916931,28134088,49.2891,-123.0948,0,178,113,0,None,None,0,1
2026-07-11T17:23:45.682772,21.08414053916931,47617480,49.2745,100.508,0,None,None,None,None,None,0,1
2026-07-11T17:23:45.682772,21.08414053916931,47609859,49.277,100.5026,0,None,None,None,None,None,0,1
2026-07-11T17:23:46.883409,22.28477692604065,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:46.883409,22.28477692604065,28134088,49.2891,-123.0948,0,178,113,0,None,None,0,1
2026-07-11T17:23:46.883409,22.28477692604065,47617480,49.2745,100.508,0,None,None,None,None,None,0,1
2026-07-11T17:23:46.883409,22.28477692604065,47609859,49.277,100.5026,0,None,None,None,None,None,0,1
2026-07-11T17:23:47.883387,23.28475546836853,0,49.2755,100.4951,0,None,None,None,None,None,0,1
2026-07-11T17:23:47.883387,23.28475546836853,28134088,49.2891,-123.0948,0,178,113,0,None,None,0,1
2026-07-11T17:23:47.883387,23.28475546836853,47617480,49.2745,100.508,0,None,None,None,None,None,0,1
2026-07-11T17:23:47.883387,23.28475546836853,47609859,49.277,100.5026,0,None,None,None,None,None,0,1
