Timestamp,Elapsed_Time_s,ship_id,latitude,longitude,speed_over_gnd,course_over_gnd,true_heading,rate_of_turn,ship_length,ship_width,index,total_ships
2026-07-11T17:55:29.210795,3.6959216594696045,47569476,49.308,-123.0799,3,1,5,127,None,None,0,3
2026-07-11T17:55:29.210795,3.6959216594696045,26209388,49.2907,-123.1885,0,311,28,0,None,None,1,3
2026-07-11T17:55:29.210795,3.6959216594696045,0,49.2754,100.4958,0,None,None,None,None,None,2,3
2026-07-11T17:55:30.211210,4.696338176727295,47569476,49.308,-123.0799,3,1,5,127,None,None,0,3
2026-07-11T17:55:30.211210,4.696338176727295,26209388,49.2907,-123.1885,0,311,28,0,None,None,1,3
2026-07-11T17:55:30.211210,4.696338176727295,0,49.2754,100.4958,0,None,None,None,None,None,1,2
2026-07-11T17:55:30.211210,4.696338176727295,209456244,49.3008,-123.1044,6,300,300,0,None,None,0,2
2026-07-11T17:55:31.010802,5.495927095413208,47569476,49.308,-123.0799,3,1,5,127,None,None,0,3
2026-07-11T17:55:31.010802,5.495927095413208,26209388,49.2907,-123.1885,0,311,28,0,None,None,1,3
2026-07-11T17:55:31.010802,5.495927095413208,0,49.2754,100.4958,0,None,None,None,None,None,1,2
2026-07-11T17:55:31.010802,5.495927095413208,209456244,49.3008,-123.1044,6,300,300,0,None,None,0,2
2026-07-11T17:55:31.010802,5.495927095413208,47610672,49.3103,-123.107,0,78,88,0,None,None,0,3
2026-07-11T17:55:31.010802,5.495927095413208,47569271,49.2865,-123.098,0,None,None,None,None,None,1,3
2026-07-11T17:55:31.010802,5.495927095413208,40281544,49.2996,-123.1788,0,71,276,-2,None,None,2,3
2026-07-11T17:55:32.211813,6.696938753128052,47569476,49.308,-123.0799,3,1,5,127,None,None,0,3
2026-07-11T17:55:32.211813,6.696938753128052,26209388,49.2907,-123.1885,0,311,28,0,None,None,1,3
2026-07-11T17:55:32.211813,6.696938753128052,0,49.2754,100.4958,0,None,None,None,None,None,0,3
2026-07-11T17:55:32.211813,6.696938753128052,209456244,49.3008,-123.1044,6,300,300,0,None,None,0,2
2026-07-11T17:55:32.211813,6.696938753128052,47610672,49.3103,-123.107,0,78,88,0,None,None,0,3
2026-07-11T17:55:32.211813,6.696938753128052,47569271,49.2865,-123.098,0,None,None,None,None,None,1,3
2026-07-11T17:55:32.211813,6.696938753128052,40281544,49.2996,-123.1788,0,71,276,-2,None,None,2,3
2026-07-11T17:55:32.211813,6.696938753128052,47595592,49.2934,-123.0762,11,100,101,0,None,None,1,3
2026-07-11T17:55:32.211813,6.696938753128052,47592552,49.3033,-123.0808,10,303,None,None,None,None,2,3
2026-07-11T17:55:33.210545,7.6956706047058105,47569476,49.308,-123.0799,3,1,5,127,None,None,0,3
2026-07-11T17:55:33.210545,7.6956706047058105,26209388,49.2907,-123.1885,0,311,28,0,None,None,1,3
2026-07-11T17:55:33.210545,7.6956706047058105,0,49.2754,100.4958,0,None,None,None,None,None,0,1
2026-07-11T17:55:33.210545,7.6956706047058105,209456244,49.3008,-123.1044,6,300,300,0,None,None,0,2
2026-07-11T17:55:33.210545,7.6956706047058105,47610672,49.3103,-123.107,0,78,88,0,None,None,0,3
2026-07-11T17:55:33.210545,7.6956706047058105,47569271,49.2865,-123.098,0,None,None,None,None,None,1,3
2026-07-11T17:55:33.210545,7.6956706047058105,40281544,49.2996,-123.1788,0,71,276,-2,None,None,2,3
2026-07-11T17:55:33.210545,7.6956706047058105,47595592,49.2934,-123.0762,11,100,101,0,None,None,1,3
2026-07-11T17:55:33.210545,7.6956706047058105,47592552,49.3033,-123.0808,10,303,None,None,None,None,2,3
2026-07-11T17:55:34.213536,8.698663234710693,47569476,49.308,-123.0799,3,1,5,127,None,None,0,3
2026-07-11T17:55:34.213536,8.698663234710693,26209388,49.2907,-123.1885,0,311,28,0,None,None,1,3
2026-07-11T17:55:34.213536,8.698663234710693,0,49.2754,100.4958,0,None,None,None,None,None,0,1
2026-07-11T17:55:34.213536,8.698663234710693,209456244,49.3008,-123.1044,6,300,300,0,None,None,0,2
2026-07-11T17:55:34.213536,8.698663234710693,47610672,49.3103,-123.107,0,78,88,0,None,None,0,3
2026-07-11T17:55:34.213536,8.698663234710693,47569271,49.2865,-123.098,0,None,None,None,None,None,1,3
2026-07-11T17:55:34.213536,8.698663234710693,40281544,49.2996,-123.1788,0,71,276,-2,None,None,2,3
2026-07-11T17:55:34.213536,8.698663234710693,47595592,49.2934,-123.0762,11,100,101,0,None,None,1,3
2026-07-11T17:55:34.213536,8.698663234710693,47592552,49.3033,-123.0808,10,303,None,None,None,None,2,3
2026-07-11T17:55:35.214569,9.69969654083252,47569476,49.308,-123.0799,3,1,5,127,None,None,0,3
2026-07-11T17:55:35.214569,9.69969654083252,26209388,49.2907,-123.1885,0,311,28,0,None,None,1,3
2026-07-11T17:55:35.214569,9.69969654083252,0,49.2754,100.4958,0,None,None,None,None,None,0,1
