Timestamp,Elapsed_Time_s,CAN_Message
2026-07-26T19:13:05.163367,3.093,can0  070  [20]  45 36 4D 08 A3 C1 62 03 88 13 00 00 0D 02 00 00 85 00 00 00
2026-07-26T19:13:05.163559,3.093,can0  040  [04]  67 01 53 00
2026-07-26T19:13:05.166087,3.096,can0  070  [20]  45 36 4D 08 A3 C1 62 03 88 13 00 00 0D 02 00 00 86 00 00 00
2026-07-26T19:13:05.263128,3.193,can0  070  [20]  45 36 4D 08 A3 C1 62 03 88 13 00 00 0D 02 00 00 86 00 00 00
2026-07-26T19:13:05.263424,3.193,can0  041  [04]  2D 00 54 00
2026-07-26T19:13:05.263622,3.193,can0  110  [02]  B1 1A
2026-07-26T19:13:05.362765,3.292,can0  002  [04]  90 5F 01 00
2026-07-26T19:13:05.364156,3.294,can0  040  [04]  00 00 4F 00
2026-07-26T19:13:05.462759,3.392,can0  040  [04]  00 00 4F 00
2026-07-26T19:13:05.662968,3.592,can0  041  [04]  2D 00 52 00
2026-07-26T19:13:05.663227,3.593,can0  040  [04]  00 00 4D 00
2026-07-26T19:13:05.663605,3.593,can0  001  [05]  00 00 00 00 40
2026-07-26T19:13:05.663651,3.593,can0  040  [04]  00 00 4D 00
2026-07-26T19:13:05.762728,3.692,can0  070  [20]  45 36 4D 08 A3 C1 62 03 88 13 00 00 0D 02 00 00 86 00 00 00
2026-07-26T19:13:05.764262,3.694,can0  041  [04]  2E 00 54 00
2026-07-26T19:13:05.862554,3.792,can0  060  [32]  D7 93 D6 02 F2 BF 4D 08 22 7D 62 03 C6 00 5F 03 59 00 80 00 00 00 00 00 02 00 00 00 00 00 00 00
2026-07-26T19:13:05.862744,3.792,can0  060  [32]  00 00 00 00 45 36 4D 08 F8 16 B8 10 00 00 10 0E FF 01 00 00 00 00 00 01 02 00 00 00 00 00 00 00
2026-07-26T19:13:05.864551,3.794,can0  070  [20]  45 36 4D 08 A3 C1 62 03 88 13 00 00 0D 02 00 00 86 00 00 00
2026-07-26T19:13:05.864602,3.794,can0  040  [04]  67 01 4E 00
2026-07-26T19:13:05.965236,3.895,can0  040  [04]  67 01 4E 00
2026-07-26T19:13:06.063058,3.992,can0  041  [04]  30 00 56 00
2026-07-26T19:13:06.063426,3.993,can0  100  [03]  10 74 04
2026-07-26T19:13:06.063474,3.993,can0  120  [04]  E0 6A 00 00
2026-07-26T19:13:06.063781,3.993,can0  070  [20]  47 36 4D 08 A8 C1 62 03 70 17 00 00 0D 02 00 00 86 08 00 00
2026-07-26T19:13:06.162316,4.092,can0  070  [20]  47 36 4D 08 A8 C1 62 03 70 17 00 00 0D 02 00 00 86 08 00 00
2026-07-26T19:13:06.162722,4.092,can0  040  [04]  66 01 51 00
2026-07-26T19:13:06.162771,4.092,can0  040  [04]  66 01 51 00
2026-07-26T19:13:06.265406,4.195,can0  070  [20]  47 36 4D 08 A8 C1 62 03 70 17 00 00 0D 02 00 00 86 08 00 00
2026-07-26T19:13:06.363201,4.293,can0  060  [32]  00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-26T19:13:06.363271,4.293,can0  041  [04]  30 00 56 00
2026-07-26T19:13:06.366576,4.296,can0  002  [04]  90 5F 01 00
2026-07-26T19:13:06.462524,4.392,can0  040  [04]  66 01 55 00
2026-07-26T19:13:06.462759,4.392,can0  040  [04]  66 01 55 00
2026-07-26T19:13:06.663211,4.593,can0  041  [04]  30 00 55 00
2026-07-26T19:13:06.669406,4.599,can0  040  [04]  00 00 51 00
2026-07-26T19:13:06.762507,4.692,can0  070  [20]  47 36 4D 08 A8 C1 62 03 70 17 00 00 0D 02 00 00 86 08 00 00
2026-07-26T19:13:06.762712,4.692,can0  040  [04]  00 00 51 00
2026-07-26T19:13:06.862296,4.792,can0  060  [32]  00 00 00 00 47 36 4D 08 FD 16 B8 10 0B 00 13 02 FF 01 00 00 00 00 00 00 01 00 00 00 00 00 00 00
2026-07-26T19:13:06.862857,4.792,can0  041  [04]  2F 00 54 00
2026-07-26T19:13:06.866210,4.796,can0  070  [20]  47 36 4D 08 A8 C1 62 03 70 17 00 00 0D 02 00 00 86 08 00 00
2026-07-26T19:13:06.866267,4.796,can0  110  [02]  B1 1A
2026-07-26T19:13:06.963266,4.893,can0  040  [04]  02 00 50 00
2026-07-26T19:13:06.963333,4.893,can0  040  [04]  02 00 50 00
2026-07-26T19:13:07.162769,5.092,can0  041  [04]  2E 00 52 00
2026-07-26T19:13:07.163055,5.092,can0  070  [20]  4A 36 4D 08 AA C1 62 03 58 1B 00 00 0D 02 00 00 3A 03 00 00
2026-07-26T19:13:07.164819,5.094,can0  070  [20]  4A 36 4D 08 AA C1 62 03 58 1B 00 00 0D 02 00 00 3B 03 00 00
2026-07-26T19:13:07.262520,5.192,can0  040  [04]  01 00 55 00
2026-07-26T19:13:07.262859,5.192,can0  070  [20]  4A 36 4D 08 AA C1 62 03 58 1B 00 00 0D 02 00 00 3B 03 00 00
2026-07-26T19:13:07.263230,5.193,can0  040  [04]  01 00 55 00
2026-07-26T19:13:07.263274,5.193,can0  100  [03]  10 74 04
2026-07-26T19:13:07.263485,5.193,can0  120  [04]  CC 6A 00 00
