Timestamp,Elapsed_Time_s,gps_lat,gps_lon,pH,Water_Temp,Salinity,Data_Wind_spd,Data_Wind_dir,Sail_Wind_spd,Sail_Wind_dir,Actual_rdr_deg,Set_rdr_deg,Speed_over_gnd,IMU_roll,IMU_pitch,IMU_heading,IMU_integral,IMU_derivative,Desired_heading,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,MPPT_curr_hull_port,MPPT_curr_sail_port,MPPT_curr_hull_star,MPPT_curr_sail_star
2026-07-26T17:02:53.467797,2.721,None,None,None,None,None,None,None,None,None,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T17:02:53.469984,2.723,None,None,None,None,None,None,None,None,None,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.4,3.17,3.21,3.19,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.470198,2.723,None,None,None,None,None,None,None,None,None,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.4,3.17,3.21,3.19,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.549868,2.803,None,None,None,None,None,None,None,1.1,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.4,3.17,3.21,3.19,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.550093,2.803,None,None,None,None,None,None,None,1.1,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.4,3.17,3.21,3.19,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.550224,2.803,None,None,None,None,None,None,None,1.1,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.4,3.17,3.21,3.19,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.668258,2.921,None,None,None,None,None,None,None,1.1,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.4,3.17,3.21,3.19,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.669978,2.923,None,None,None,None,None,None,None,1.1,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.39,3.17,3.21,3.19,3.11,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.670159,2.923,None,None,None,None,None,None,None,1.1,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.39,3.17,3.21,3.19,3.11,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.670291,2.923,None,None,None,None,None,4.1,20.0,1.1,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.39,3.17,3.21,3.19,3.11,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.767446,3.020,None,None,None,None,None,4.1,20.0,1.1,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.39,3.17,3.21,3.19,3.11,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.769230,3.022,None,None,None,None,None,4.1,20.0,1.1,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.4,3.17,3.22,3.18,3.11,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.769422,3.022,None,None,None,None,None,4.1,20.0,1.1,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.4,3.17,3.22,3.18,3.11,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.769551,3.022,None,None,None,None,None,4.1,20.0,1.8,10.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.4,3.17,3.22,3.18,3.11,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.868207,3.121,49.275465,-123.201038,None,None,None,4.1,20.0,1.8,10.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.4,3.17,3.22,3.18,3.11,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.868815,3.122,49.275465,-123.201038,None,None,None,4.1,20.0,1.8,10.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.4,3.17,3.22,3.18,3.11,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.869077,3.122,49.275465,-123.201038,None,None,None,4.1,20.0,1.8,10.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.4,3.17,3.22,3.18,3.11,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.967823,3.221,49.275465,-123.201038,None,None,None,4.1,20.0,1.8,10.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.4,3.17,3.22,3.18,3.11,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.968086,3.221,49.275465,-123.201038,None,None,None,4.1,20.0,1.8,10.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.4,3.17,3.22,3.18,3.11,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.969710,3.223,49.275465,-123.201038,None,None,None,4.1,20.0,1.8,10.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.39,3.17,3.21,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.969912,3.223,49.275465,-123.201038,None,None,None,4.2,21.0,1.8,10.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.39,3.17,3.21,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:53.970132,3.223,49.275465,-123.201038,None,None,None,4.2,21.0,1.8,10.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.39,3.17,3.21,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.067974,3.321,49.275465,-123.201038,None,18.093,None,4.2,21.0,1.8,10.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.39,3.17,3.21,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.068174,3.321,49.275465,-123.201038,None,18.093,6,4.2,21.0,1.8,10.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.39,3.17,3.21,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.068375,3.321,49.275465,-123.201038,None,18.093,6,4.2,21.0,1.8,10.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.39,3.17,3.21,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.068513,3.321,49.275465,-123.201038,None,18.093,6,4.2,21.0,2.7,12.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.39,3.17,3.21,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.068656,3.322,49.275465,-123.201038,None,18.093,6,4.2,21.0,2.7,12.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.39,508.41,17.39,3.17,3.21,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.170198,3.423,49.275465,-123.201038,None,18.093,6,4.2,21.0,2.7,12.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.39,3.19,3.19,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.170641,3.424,49.275465,-123.201038,None,18.093,6,4.2,21.0,2.7,12.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.39,3.19,3.19,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.170807,3.424,49.275465,-123.201038,None,18.093,6,4.2,21.0,2.7,12.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.39,3.19,3.19,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.171018,3.424,49.275465,-123.201038,None,18.093,6,4.2,21.0,2.7,12.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.39,3.19,3.19,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.171203,3.424,49.275465,-123.201038,None,18.093,6,4.2,21.0,2.7,12.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.39,3.19,3.19,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.267513,3.520,49.275463,-123.201038,None,18.093,6,4.2,21.0,2.7,12.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.39,3.19,3.19,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.267694,3.521,49.275463,-123.201038,None,18.093,6,3.8,25.0,2.7,12.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.39,3.19,3.19,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.267836,3.521,49.275463,-123.201038,None,18.093,6,3.8,25.0,2.7,12.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.39,3.19,3.19,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.267986,3.521,49.275463,-123.201038,None,18.093,6,3.8,25.0,2.7,12.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.39,3.19,3.19,3.17,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.269658,3.523,49.275463,-123.201038,None,18.093,6,3.8,25.0,2.7,12.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.33,508.41,17.41,3.19,3.19,3.17,3.13,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.269837,3.523,49.275463,-123.201038,None,18.093,6,3.8,25.0,2.7,12.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.33,508.41,17.41,3.19,3.19,3.17,3.13,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.368278,3.621,49.275463,-123.201038,None,18.093,6,3.8,25.0,2.7,12.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.33,508.41,17.41,3.19,3.19,3.17,3.13,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.368477,3.621,49.275463,-123.201038,None,18.093,6,3.8,25.0,3.1,18.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.33,508.41,17.41,3.19,3.19,3.17,3.13,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.368622,3.622,49.275463,-123.201038,None,18.093,6,3.8,25.0,3.1,18.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.33,508.41,17.41,3.19,3.19,3.17,3.13,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.368727,3.622,49.275463,-123.201038,None,18.093,6,3.8,25.0,3.1,18.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.33,508.41,17.41,3.19,3.19,3.17,3.13,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.468319,3.721,49.275463,-123.201038,6.9,18.093,6,3.8,25.0,3.1,18.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.33,508.41,17.41,3.19,3.19,3.17,3.13,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.468628,3.722,49.275463,-123.201038,6.9,18.093,6,3.8,25.0,3.1,18.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.33,508.41,17.41,3.19,3.19,3.17,3.13,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.470311,3.723,49.275463,-123.201038,6.9,18.093,6,3.8,25.0,3.1,18.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,527.69,17.39,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.470471,3.723,49.275463,-123.201038,6.9,18.093,6,3.8,29.0,3.1,18.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,527.69,17.39,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.470621,3.724,49.275463,-123.201038,6.9,18.093,6,3.8,29.0,3.1,18.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,527.69,17.39,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:02:54.568241,3.821,49.275463,-123.201038,6.9,18.093,6,3.8,29.0,3.1,18.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,527.69,17.39,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
