Timestamp,Elapsed_Time_s,gps_lat,gps_lon,pH,Water_Temp,Salinity,Data_Wind_spd,Data_Wind_dir,Sail_Wind_spd,Sail_Wind_dir,Actual_rdr_deg,Set_rdr_deg,Speed_over_gnd,IMU_roll,IMU_pitch,IMU_heading,IMU_integral,IMU_derivative,Desired_heading,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,MPPT_curr_hull_port,MPPT_curr_sail_port,MPPT_curr_hull_star,MPPT_curr_sail_star
2026-07-26T19:06:46.863290,3.316,49.27673,-123.197706,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T19:06:46.962006,3.415,49.27673,-123.197706,None,18.733,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T19:06:46.962319,3.415,49.27673,-123.197706,None,18.733,27,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T19:06:46.962732,3.416,49.27673,-123.197706,None,18.733,27,9.0,49.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T19:06:46.962876,3.416,49.27673,-123.197706,None,18.733,27,9.0,49.0,8.7,3.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T19:06:47.061995,3.515,49.27673,-123.197706,None,18.733,27,9.0,49.0,8.7,3.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T19:06:47.162586,3.615,49.276731,-123.197705,None,18.733,27,9.0,49.0,8.7,3.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T19:06:47.162871,3.616,49.276731,-123.197705,None,18.733,27,9.0,49.0,8.7,3.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T19:06:47.163087,3.616,49.276731,-123.197705,None,18.733,27,8.8,49.0,8.7,3.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T19:06:47.262019,3.715,49.276731,-123.197705,None,18.733,27,8.8,49.0,8.7,3.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
