Timestamp,Elapsed_Time_s,gps_lat,gps_lon,pH,Water_Temp,Salinity,Data_Wind_spd,Data_Wind_dir,Sail_Wind_spd,Sail_Wind_dir,Actual_rdr_deg,Set_rdr_deg,Speed_over_gnd,IMU_roll,IMU_pitch,IMU_heading,IMU_integral,IMU_derivative,Desired_heading,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,MPPT_curr_hull_port,MPPT_curr_sail_port,MPPT_curr_hull_star,MPPT_curr_sail_star
2026-07-26T17:05:37.417785,2.697,None,None,None,None,None,None,None,None,None,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T17:05:37.417977,2.697,None,None,None,None,None,2.0,20.0,None,None,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T17:05:37.418175,2.698,None,None,None,None,None,2.0,20.0,None,None,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T17:05:37.517590,2.797,None,None,None,None,None,2.0,20.0,None,None,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T17:05:37.520349,2.800,None,None,None,None,None,2.0,20.0,None,None,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.48,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:05:37.520520,2.800,None,None,None,None,None,2.0,20.0,4.7,2.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.48,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:05:37.520744,2.800,None,None,None,None,None,2.0,20.0,4.7,2.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.48,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:05:37.603809,2.883,None,None,6.9,None,None,2.0,20.0,4.7,2.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.48,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:05:37.604005,2.883,None,None,6.9,None,None,2.0,20.0,4.7,2.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.48,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:05:37.604193,2.884,None,None,6.9,None,None,2.0,20.0,4.7,2.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.48,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:05:37.717739,2.997,None,None,6.9,None,None,2.0,20.0,4.7,2.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.48,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:05:37.719508,2.999,None,None,6.9,None,None,2.0,20.0,4.7,2.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.45,3.19,3.19,3.17,3.13,0.0,0.0,0.0,0.0
2026-07-26T17:05:37.719686,2.999,None,None,6.9,None,None,2.4,12.0,4.7,2.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.45,3.19,3.19,3.17,3.13,0.0,0.0,0.0,0.0
2026-07-26T17:05:37.719842,2.999,None,None,6.9,None,None,2.4,12.0,4.7,2.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.45,3.19,3.19,3.17,3.13,0.0,0.0,0.0,0.0
2026-07-26T17:05:37.817257,3.097,None,None,6.9,None,None,2.4,12.0,4.7,2.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.45,3.19,3.19,3.17,3.13,0.0,0.0,0.0,0.0
2026-07-26T17:05:37.817811,3.097,None,None,6.9,None,None,2.4,12.0,4.7,2.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.37,508.41,17.45,3.19,3.19,3.17,3.13,0.0,0.0,0.0,0.0
