Timestamp,Elapsed_Time_s,gps_lat,gps_lon,pH,Water_Temp,Salinity,Data_Wind_spd,Data_Wind_dir,Sail_Wind_spd,Sail_Wind_dir,Actual_rdr_deg,Set_rdr_deg,Speed_over_gnd,IMU_roll,IMU_pitch,IMU_heading,IMU_integral,IMU_derivative,Desired_heading,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,MPPT_curr_hull_port,MPPT_curr_sail_port,MPPT_curr_hull_star,MPPT_curr_sail_star
2026-07-26T15:56:49.468029,2.664,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T15:56:49.468271,2.664,None,None,None,None,None,4.5,22.0,None,None,135.68,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T15:56:49.468386,2.664,None,None,None,17.963,None,4.5,22.0,None,None,135.68,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T15:56:49.468483,2.665,None,None,None,17.963,6,4.5,22.0,None,None,135.68,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T15:56:49.468733,2.665,None,None,None,17.963,6,4.5,22.0,None,None,135.68,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T15:56:49.567795,2.764,None,None,None,17.963,6,4.5,22.0,None,None,135.68,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T15:56:49.568003,2.764,None,None,None,17.963,6,4.5,22.0,3.7,11.0,135.68,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T15:56:49.568173,2.764,None,None,None,17.963,6,4.5,22.0,3.7,11.0,135.68,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T15:56:49.568295,2.764,None,None,None,17.963,6,4.5,22.0,3.7,11.0,135.68,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
2026-07-26T15:56:49.668302,2.864,None,None,None,17.963,6,4.5,22.0,3.7,11.0,135.68,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None
