Timestamp,Elapsed_Time_s,gps_lat,gps_lon,pH,Water_Temp,Salinity,Data_Wind_spd,Data_Wind_dir,Sail_Wind_spd,Sail_Wind_dir,Actual_rdr_deg,Set_rdr_deg,Speed_over_gnd,IMU_roll,IMU_pitch,IMU_heading,IMU_integral,IMU_derivative,Desired_heading,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,MPPT_curr_hull_port,MPPT_curr_sail_port,MPPT_curr_hull_star,MPPT_curr_sail_star
2026-07-26T17:06:47.470012,2.868,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17.35,519.81,17.45,3.19,3.19,3.18,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.470335,2.868,None,None,None,None,None,None,None,None,None,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.35,519.81,17.45,3.19,3.19,3.18,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.580799,2.978,None,None,None,None,None,None,None,None,None,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.35,519.81,17.45,3.19,3.19,3.18,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.580996,2.979,None,None,None,None,None,None,None,3.7,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.35,519.81,17.45,3.19,3.19,3.18,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.581162,2.979,None,None,None,None,None,None,None,3.7,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.35,519.81,17.45,3.19,3.19,3.18,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.581291,2.979,None,None,None,None,None,None,None,3.7,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.35,519.81,17.45,3.19,3.19,3.18,3.12,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.582923,2.981,None,None,None,None,None,None,None,3.7,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.45,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.667364,3.065,None,None,None,None,None,None,None,3.7,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.45,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.667561,3.065,None,None,None,None,None,None,None,3.7,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.45,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.667710,3.065,None,None,None,None,None,3.5,23.0,3.7,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.45,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.667856,3.065,None,None,None,None,None,3.5,23.0,3.7,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.45,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.817597,3.215,None,None,None,None,None,3.5,23.0,3.7,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.45,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.820118,3.218,None,None,None,None,None,3.5,23.0,3.7,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.45,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.820698,3.218,49.275475,-123.201035,None,None,None,3.5,23.0,3.7,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.45,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.820917,3.219,49.275475,-123.201035,None,None,None,3.5,23.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.45,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.821140,3.219,49.275475,-123.201035,None,None,None,3.5,23.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.45,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.867528,3.265,49.275475,-123.201035,None,None,None,3.5,23.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.45,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.867998,3.266,49.275475,-123.201035,None,None,None,3.5,23.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.45,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.868264,3.266,49.275475,-123.201035,None,None,None,3.5,23.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.45,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.967798,3.365,49.275475,-123.201035,None,None,None,3.5,23.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.45,3.19,3.19,3.17,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.969595,3.367,49.275475,-123.201035,None,None,None,3.5,23.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.44,3.19,3.19,3.18,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.969836,3.367,49.275475,-123.201035,None,18.018,None,3.5,23.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.44,3.19,3.19,3.18,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.970011,3.368,49.275475,-123.201035,6.9,18.018,None,3.5,23.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.44,3.19,3.19,3.18,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.970167,3.368,49.275475,-123.201035,6.9,18.018,6,3.5,23.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.44,3.19,3.19,3.18,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.970336,3.368,49.275475,-123.201035,6.9,18.018,6,2.8,21.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.44,3.19,3.19,3.18,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:47.970533,3.368,49.275475,-123.201035,6.9,18.018,6,2.8,21.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.44,3.19,3.19,3.18,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:48.125123,3.523,49.275475,-123.201035,6.9,18.018,6,2.8,21.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.44,3.19,3.19,3.18,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:48.125370,3.523,49.275475,-123.201035,6.9,18.018,6,2.8,21.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.44,3.19,3.19,3.18,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:48.125582,3.523,49.275475,-123.201035,6.9,18.018,6,2.8,21.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.34,519.81,17.44,3.19,3.19,3.18,3.14,0.0,0.0,0.0,0.0
2026-07-26T17:06:48.127795,3.525,49.275475,-123.201035,6.9,18.018,6,2.8,21.0,3.9,359.0,-65.4,0.0,0.0,474.57,201.59,571.14,0.0,0.0,None,17.33,508.41,17.45,3.19,3.19,3.18,3.14,0.0,0.0,0.0,0.0
