Timestamp,Elapsed_Time_s,ship_id,latitude,longitude,speed_over_gnd,course_over_gnd,true_heading,rate_of_turn,ship_length,ship_width,index,total_ships
2026-07-26T17:42:03.448667,2.470327615737915,0,49.2755,100.4952,0,None,None,None,None,None,0,2
2026-07-26T17:42:03.448667,2.470327615737915,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:04.048864,3.0705277919769287,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:04.048864,3.0705277919769287,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:05.048336,4.069996118545532,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:05.048336,4.069996118545532,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:06.048594,5.07025671005249,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:06.048594,5.07025671005249,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:07.048988,6.0706493854522705,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:07.048988,6.0706493854522705,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:08.048913,7.0705718994140625,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:08.048913,7.0705718994140625,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:09.049541,8.071200847625732,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:09.049541,8.071200847625732,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:10.149069,9.17073106765747,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:10.149069,9.17073106765747,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:11.149091,10.170753240585327,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:11.149091,10.170753240585327,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:11.749287,10.770946502685547,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:11.749287,10.770946502685547,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:11.749287,10.770946502685547,47603562,49.3106,-123.1282,7,297,297,0,None,None,0,1
2026-07-26T17:42:13.148668,12.17033052444458,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:13.148668,12.17033052444458,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:13.148668,12.17033052444458,47603562,49.3106,-123.1282,7,297,297,0,None,None,0,1
2026-07-26T17:42:14.148910,13.170570135116577,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:14.148910,13.170570135116577,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:14.148910,13.170570135116577,47603562,49.3106,-123.1282,7,297,297,0,None,None,0,1
2026-07-26T17:42:15.148285,14.169949769973755,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:15.148285,14.169949769973755,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:15.148285,14.169949769973755,47603562,49.3106,-123.1282,7,297,297,0,None,None,0,1
2026-07-26T17:42:16.148974,15.170633316040039,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:16.148974,15.170633316040039,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:16.148974,15.170633316040039,47603562,49.3106,-123.1282,7,297,297,0,None,None,0,1
2026-07-26T17:42:17.149897,16.1715567111969,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:17.149897,16.1715567111969,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:17.149897,16.1715567111969,47603562,49.3106,-123.1282,7,297,297,0,None,None,0,1
2026-07-26T17:42:18.148872,17.170530557632446,0,49.2755,100.4952,0,None,None,None,None,None,0,1
2026-07-26T17:42:18.148872,17.170530557632446,257117000,49.2875,-123.2065,5,119,120,0,None,None,1,2
2026-07-26T17:42:18.148872,17.170530557632446,47603562,49.3106,-123.1282,7,297,297,0,None,None,0,1
2026-07-26T17:42:19.249060,18.27072238922119,0,49.2755,100.4952,0,None,None,None,None,None,0,1
