Timestamp,Elapsed_Time_s,CAN_Message
2026-06-06T14:21:27.574496,3.436,can0  041  [04]  06 00 18 00
2026-06-06T14:21:27.574738,3.436,can0  204  [16]  6E 23 72 44 4C 2A 20 0C 28 23 30 75 30 75 00 00
2026-06-06T14:21:27.574788,3.436,can0  204  [16]  6E 23 72 44 4C 2A 20 0C 28 23 30 75 30 75 00 00
2026-06-06T14:21:27.676428,3.537,can0  040  [04]  1C 00 17 00
2026-06-06T14:21:27.676492,3.538,can0  204  [16]  6E 23 5D 44 3A 2A 39 0C 28 23 30 75 30 75 00 00
2026-06-06T14:21:27.676532,3.538,can0  206  [24]  93 0C 8B 05 DB 0C 99 C6 1F 06 20 0D CF 0C 00 00 00 00 00 00 00 00 00 00
2026-06-06T14:21:27.749236,3.610,can0  070  [20]  D3 2C 4D 08 A7 AE 62 03 60 6D 00 00 15 15 00 00 1A 00 00 00
2026-06-06T14:21:27.749450,3.610,can0  204  [16]  6E 23 68 44 70 2A 47 0C 28 23 30 75 30 75 00 00
2026-06-06T14:21:27.749559,3.611,can0  070  [20]  D3 2C 4D 08 A7 AE 62 03 60 6D 00 00 15 15 00 00 1A 00 00 00
2026-06-06T14:21:27.749779,3.611,can0  204  [16]  6E 23 68 44 70 2A 47 0C 28 23 30 75 30 75 00 00
2026-06-06T14:21:27.749942,3.611,can0  041  [04]  02 00 14 00
2026-06-06T14:21:27.877020,3.738,can0  204  [16]  6E 23 5E 44 44 2A 42 0C 28 23 30 75 30 75 00 00
2026-06-06T14:21:27.877081,3.738,can0  206  [24]  8F 0C 8B 05 DF 0C 99 C6 1F 06 18 0D D7 0C 00 00 00 00 00 00 00 00 00 00
2026-06-06T14:21:27.877435,3.738,can0  040  [04]  1A 00 16 00
2026-06-06T14:21:27.877634,3.739,can0  204  [16]  6E 23 5E 44 44 2A 42 0C 28 23 30 75 30 75 00 00
2026-06-06T14:21:27.974587,3.836,can0  100  [03]  AF 6F 04
