Timestamp,Elapsed_Time_s,CAN_Message
2026-06-06T16:36:24.294071,2.619,can0  204  [16]  6E 23 15 45 3F 27 1F 09 28 23 30 75 30 75 00 00
2026-06-06T16:36:24.294195,2.620,can0  214  [64]  1F 09 00 00 EF E0 FF FF C5 FE FF FF C6 F8 FF FF E0 D5 5E 1D 00 04 91 B6 C7 01 00 00 14 00 00 00 A0 CE FF FF 07 02 00 00 07 02 00 00 53 0F 00 00 02 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-06T16:36:24.294974,2.620,can0  070  [20]  DD 2C 4D 08 8C AE 62 03 C0 5D 00 00 24 17 00 00 0F 00 00 00
2026-06-06T16:36:24.295154,2.621,can0  070  [20]  DD 2C 4D 08 8C AE 62 03 C0 5D 00 00 24 17 00 00 0F 00 00 00
2026-06-06T16:36:24.295459,2.621,can0  204  [16]  6E 23 12 45 1E 27 72 09 28 23 30 75 30 75 00 00
2026-06-06T16:36:24.295565,2.621,can0  214  [64]  72 09 00 00 CE E0 FF FF C2 FE FF FF C6 F8 FF FF E0 D5 5E 1D 00 04 91 B6 C7 01 00 00 14 00 00 00 E2 64 FF FF F9 01 00 00 F9 01 00 00 52 0F 00 00 02 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-06T16:36:24.408956,2.734,can0  206  [24]  71 0C 64 06 5D 0C 99 C6 57 07 6B 0C A3 0C 00 00 00 00 00 00 00 00 00 00
2026-06-06T16:36:24.409342,2.735,can0  041  [04]  AE 00 09 00
2026-06-06T16:36:24.409393,2.735,can0  070  [20]  DD 2C 4D 08 8C AE 62 03 C0 5D 00 00 24 17 00 00 0F 00 00 00
2026-06-06T16:36:24.410044,2.735,can0  204  [16]  6E 23 12 45 1E 27 72 09 28 23 30 75 30 75 00 00
2026-06-06T16:36:24.410119,2.736,can0  214  [64]  72 09 00 00 CE E0 FF FF C2 FE FF FF C6 F8 FF FF E0 D5 5E 1D 00 04 91 B6 C7 01 00 00 14 00 00 00 E2 64 FF FF F9 01 00 00 F9 01 00 00 52 0F 00 00 02 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-06T16:36:24.418955,2.744,can0  040  [04]  5E 00 0D 00
2026-06-06T16:36:24.540829,2.866,can0  204  [16]  6E 23 14 45 22 27 C6 05 28 23 30 75 30 75 00 00
2026-06-06T16:36:24.540955,2.866,can0  214  [64]  C6 05 00 00 D3 E0 FF FF C4 FE FF FF C6 F8 FF FF E0 D5 5E 1D 00 04 91 B6 C6 01 00 00 14 00 00 00 AC 77 FF FF F6 01 00 00 F6 01 00 00 47 0F 00 00 02 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-06T16:36:24.545568,2.871,can0  206  [24]  71 0C 65 06 5D 0C 99 C6 5A 07 70 0C A3 0C 00 00 00 00 00 00 00 00 00 00
2026-06-06T16:36:24.599405,2.925,can0  204  [16]  6E 23 15 45 2D 27 27 06 28 23 30 75 30 75 00 00
2026-06-06T16:36:24.599552,2.925,can0  214  [64]  27 06 00 00 DE E0 FF FF C5 FE FF FF C6 F8 FF FF E0 D5 5E 1D 00 04 91 B6 C6 01 00 00 16 00 00 00 28 51 FF FF F8 01 00 00 F8 01 00 00 3C 0F 00 00 02 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-06T16:36:24.600456,2.926,can0  041  [04]  B0 00 0B 00
2026-06-06T16:36:24.600510,2.926,can0  204  [16]  6E 23 15 45 2D 27 27 06 28 23 30 75 30 75 00 00
2026-06-06T16:36:24.600662,2.926,can0  214  [64]  27 06 00 00 DE E0 FF FF C5 FE FF FF C6 F8 FF FF E0 D5 5E 1D 00 04 91 B6 C5 01 00 00 12 00 00 00 28 51 FF FF F8 01 00 00 F8 01 00 00 3C 0F 00 00 02 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-06T16:36:24.694347,3.020,can0  100  [03]  95 73 04
2026-06-06T16:36:24.697847,3.023,can0  206  [24]  76 0C 65 06 62 0C 99 C6 5A 07 6B 0C 9E 0C 00 00 00 00 00 00 00 00 00 00
2026-06-06T16:36:24.698905,3.024,can0  110  [02]  21 1B
2026-06-06T16:36:24.698990,3.024,can0  120  [04]  00 00 00 00
2026-06-06T16:36:24.699032,3.024,can0  204  [16]  6E 23 16 45 08 27 A3 04 28 23 30 75 30 75 00 00
2026-06-06T16:36:24.699069,3.024,can0  214  [64]  A3 04 00 00 B8 E0 FF FF C6 FE FF FF C6 F8 FF FF E0 D5 5E 1D 00 04 91 B6 C5 01 00 00 12 00 00 00 6A 69 FF FF F6 01 00 00 F6 01 00 00 35 0F 00 00 02 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-06T16:36:24.706528,3.032,can0  040  [04]  58 00 0D 00
2026-06-06T16:36:24.804726,3.130,can0  204  [16]  6E 23 16 45 08 27 A3 04 28 23 30 75 30 75 00 00
2026-06-06T16:36:24.804890,3.130,can0  214  [64]  A3 04 00 00 B8 E0 FF FF C6 FE FF FF C6 F8 FF FF E0 D5 5E 1D 00 04 91 B6 C4 01 00 00 09 00 00 00 6A 69 FF FF F6 01 00 00 F6 01 00 00 35 0F 00 00 02 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-06T16:36:24.805488,3.131,can0  204  [16]  6E 23 15 45 34 27 2C 05 28 23 30 75 30 75 00 00
