Timestamp,Elapsed_Time_s,gps_lon,gps_lat,pH,Water_Temp,Salinity,Data_Wind_spd,Data_Wind_dir,Sail_Wind_spd,Sail_Wind_dir,Actual_rdr_deg,Set_rdr_deg,Speed_over_gnd,IMU_roll,IMU_pitch,IMU_integral,IMU_derivative,IMU_heading,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,MPPT_curr_hull_port,MPPT_curr_sail_port,MPPT_curr_hull_star,MPPT_curr_sail_star
2026-03-15T15:27:18.472847,2.097,None,None,None,None,None,None,None,None,None,0.7,0.0,0.0,-3.81,-72.99,0.0,297.0,0.0,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T15:27:18.473316,2.097,None,None,None,None,None,None,None,None,None,0.7,0.0,0.0,-3.81,-72.97,0.0,297.0,0.0,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T15:27:18.572386,2.196,None,None,None,None,None,None,None,None,None,0.7,0.0,0.0,-3.81,-72.97,0.0,297.0,0.0,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T15:27:18.572770,2.197,None,None,None,None,None,2.2,238.0,None,None,0.7,0.0,0.0,-3.81,-72.97,0.0,297.0,0.0,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T15:27:18.573284,2.197,None,None,None,None,None,2.2,238.0,None,None,0.7,0.0,0.0,-3.81,-72.97,0.0,297.0,0.0,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T15:27:18.678456,2.302,None,None,None,None,None,2.2,238.0,None,None,0.7,0.0,0.0,-3.81,-72.99,0.0,297.0,0.0,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T15:27:18.679112,2.303,-123.2005,49.275,None,None,None,2.2,238.0,None,None,0.7,0.0,0.0,-3.81,-72.99,0.0,297.0,0.0,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T15:27:18.680706,2.304,-123.2005,49.275,None,None,None,2.2,238.0,None,None,0.7,0.0,0.0,-3.81,-72.99,0.0,297.0,0.0,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T15:27:18.681188,2.305,-123.2005,49.275,None,None,None,2.2,238.0,None,None,0.7,0.0,0.0,-3.81,-72.99,0.0,297.0,0.0,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T15:27:18.681618,2.305,-123.2005,49.275,None,None,None,2.2,238.0,None,None,0.7,0.0,0.0,-3.81,-72.97,0.0,297.0,0.0,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T15:27:18.771823,2.396,-123.2005,49.275,None,None,None,2.2,238.0,None,None,0.7,0.0,0.0,-3.81,-72.97,0.0,297.0,0.0,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T15:27:18.772138,2.396,-123.2005,49.275,None,None,None,2.2,238.0,None,None,0.7,0.0,0.0,-3.81,-72.97,0.0,297.0,0.0,None,None,None,None,None,None,None,None,None,None,None
