Timestamp,Elapsed_Time_s,ship_id,latitude,longitude,speed_over_gnd,course_over_gnd,true_heading,rate_of_turn,ship_length,ship_width,index,total_ships
2026-03-15T15:44:57.425636,4.535708665847778,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T15:44:58.430838,5.540899038314819,0,49.275,100.4957,0,None,None,None,None,None,1,2
2026-03-15T15:44:58.430838,5.540899038314819,47612529,49.2745,100.5091,0,None,None,None,None,None,0,2
2026-03-15T15:44:59.034496,6.144552946090698,0,49.275,100.4957,0,None,None,None,None,None,1,2
2026-03-15T15:44:59.034496,6.144552946090698,47612529,49.2745,100.5091,0,None,None,None,None,None,0,2
2026-03-15T15:44:59.034496,6.144552946090698,26399188,49.2826,-123.1943,0,18,98,6,None,None,0,1
2026-03-15T15:45:00.449438,7.5594964027404785,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T15:45:00.449438,7.5594964027404785,47612529,49.2745,100.5091,0,None,None,None,None,None,0,2
2026-03-15T15:45:00.449438,7.5594964027404785,26399188,49.2826,-123.1943,0,18,98,6,None,None,0,1
2026-03-15T15:45:01.435040,8.545095205307007,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T15:45:01.435040,8.545095205307007,47612529,49.2745,100.5091,0,None,None,None,None,None,0,2
2026-03-15T15:45:01.435040,8.545095205307007,26399188,49.2826,-123.1943,0,18,98,6,None,None,0,1
2026-03-15T15:45:02.441383,9.5514395236969,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T15:45:02.441383,9.5514395236969,47612529,49.2745,100.5091,0,None,None,None,None,None,0,2
2026-03-15T15:45:02.441383,9.5514395236969,26399188,49.2826,-123.1943,0,18,98,6,None,None,0,1
2026-03-15T15:45:03.137214,10.247272253036499,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T15:45:03.137214,10.247272253036499,47612529,49.2745,100.5091,0,None,None,None,None,None,0,2
2026-03-15T15:45:03.137214,10.247272253036499,26399188,49.2826,-123.1943,0,18,98,6,None,None,0,1
2026-03-15T15:45:03.137214,10.247272253036499,12119088,49.295,-123.2226,0,124,119,0,None,None,0,1
2026-03-15T15:45:04.442553,11.552613496780396,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T15:45:04.442553,11.552613496780396,47612529,49.2745,100.5091,0,None,None,None,None,None,0,2
2026-03-15T15:45:04.442553,11.552613496780396,26399188,49.2826,-123.1943,0,18,98,6,None,None,0,1
2026-03-15T15:45:04.442553,11.552613496780396,12119088,49.295,-123.2226,0,124,119,0,None,None,0,1
2026-03-15T15:45:05.517474,12.62753963470459,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T15:45:05.517474,12.62753963470459,47612529,49.2745,100.5091,0,None,None,None,None,None,0,2
2026-03-15T15:45:05.517474,12.62753963470459,26399188,49.2826,-123.1943,0,18,98,6,None,None,0,1
2026-03-15T15:45:05.517474,12.62753963470459,12119088,49.295,-123.2226,0,124,119,0,None,None,0,1
2026-03-15T15:45:06.557246,13.667314291000366,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T15:45:06.557246,13.667314291000366,47612529,49.2745,100.5091,0,None,None,None,None,None,0,2
2026-03-15T15:45:06.557246,13.667314291000366,26399188,49.2826,-123.1943,0,18,98,6,None,None,0,1
2026-03-15T15:45:06.557246,13.667314291000366,12119088,49.295,-123.2226,0,124,119,0,None,None,0,1
2026-03-15T15:45:07.566056,14.67611575126648,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T15:45:07.566056,14.67611575126648,47612529,49.2745,100.5091,0,None,None,None,None,None,0,2
2026-03-15T15:45:07.566056,14.67611575126648,26399188,49.2826,-123.1943,0,18,98,6,None,None,0,1
