Timestamp,Elapsed_Time_s,gps_lon,gps_lat,pH,Water_Temp,Salinity,Data_Wind_spd,Data_Wind_dir,Sail_Wind_spd,Sail_Wind_dir,Actual_rdr_deg,Set_rdr_deg,Speed_over_gnd,IMU_roll,IMU_pitch,IMU_integral,IMU_derivative,IMU_heading,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,MPPT_curr_hull_port,MPPT_curr_sail_port,MPPT_curr_hull_star,MPPT_curr_sail_star
2026-03-15T12:04:19.972568,1.072,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T12:04:20.072351,1.172,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T12:04:20.072530,1.172,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T12:04:20.072705,1.172,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.97,613.18,15.75,3.22,3.25,3.23,3.27,0.0,0.0,0.0,0.0
2026-03-15T12:04:20.171781,1.271,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.97,613.18,15.75,3.22,3.25,3.23,3.27,0.0,0.0,0.0,0.0
2026-03-15T12:04:20.172006,1.271,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.97,613.18,15.75,3.22,3.25,3.23,3.27,0.0,0.0,0.0,0.0
2026-03-15T12:04:20.271820,1.371,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.97,613.18,15.75,3.22,3.25,3.23,3.27,0.0,0.0,0.0,0.0
2026-03-15T12:04:20.272018,1.371,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.97,613.18,15.75,3.22,3.25,3.23,3.27,0.0,0.0,0.0,0.0
2026-03-15T12:04:20.371629,1.471,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.97,613.18,15.75,3.22,3.25,3.23,3.27,0.0,0.0,0.0,0.0
2026-03-15T12:04:20.371858,1.471,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.97,613.02,15.8,3.23,3.24,3.24,3.26,0.0,0.0,0.0,0.0
2026-03-15T12:04:20.371952,1.471,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.97,613.02,15.8,3.23,3.24,3.24,3.26,0.0,0.0,0.0,0.0
2026-03-15T12:04:20.472214,1.572,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.97,613.02,15.8,3.23,3.24,3.24,3.26,0.0,0.0,0.0,0.0
2026-03-15T12:04:20.472423,1.572,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.97,613.02,15.8,3.23,3.24,3.24,3.26,0.0,0.0,0.0,0.0
