Timestamp,Elapsed_Time_s,gps_lon,gps_lat,pH,Water_Temp,Salinity,Data_Wind_spd,Data_Wind_dir,Sail_Wind_spd,Sail_Wind_dir,Actual_rdr_deg,Set_rdr_deg,Speed_over_gnd,IMU_roll,IMU_pitch,IMU_integral,IMU_derivative,IMU_heading,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,MPPT_curr_hull_port,MPPT_curr_sail_port,MPPT_curr_hull_star,MPPT_curr_sail_star
2026-03-15T13:01:34.022669,1.204,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.04,613.81,14.76,3.21,3.22,3.23,3.21,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.022860,1.204,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,1.9,3.47,0.0,297.0,482.59,15.04,613.81,14.76,3.21,3.22,3.23,3.21,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.121834,1.303,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,1.89,3.47,0.0,297.0,482.72,15.04,613.81,14.76,3.21,3.22,3.23,3.21,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.122014,1.303,None,None,None,None,None,3.4,161.0,None,None,135.68,0.0,0.0,1.89,3.47,0.0,297.0,482.72,15.04,613.81,14.76,3.21,3.22,3.23,3.21,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.122155,1.304,None,None,None,None,None,3.4,161.0,None,None,135.68,0.0,0.0,1.89,3.47,0.0,297.0,482.72,15.04,613.81,14.76,3.21,3.22,3.23,3.21,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.122641,1.304,None,None,None,11.085,None,3.4,161.0,None,None,135.68,0.0,0.0,1.89,3.47,0.0,297.0,482.72,15.04,613.81,14.76,3.21,3.22,3.23,3.21,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.123023,1.304,None,None,None,11.085,0,3.4,161.0,None,None,135.68,0.0,0.0,1.89,3.47,0.0,297.0,482.72,15.04,613.81,14.76,3.21,3.22,3.23,3.21,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.222165,1.404,None,None,None,11.085,0,3.4,161.0,None,None,135.68,0.0,0.0,1.9,3.55,0.0,297.0,483.03,15.04,613.81,14.76,3.21,3.22,3.23,3.21,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.222385,1.404,None,None,None,11.085,0,3.4,161.0,None,None,135.68,0.0,0.0,1.9,3.55,0.0,297.0,483.03,15.04,613.81,14.76,3.21,3.22,3.23,3.21,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.322350,1.504,None,None,None,11.085,0,3.4,161.0,None,None,135.68,0.0,0.0,1.9,3.55,0.0,297.0,483.03,15.08,613.66,14.78,3.23,3.21,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.322538,1.504,None,None,None,11.085,0,3.4,161.0,None,None,135.68,0.0,0.0,1.88,3.44,0.0,297.0,482.37,15.08,613.66,14.78,3.23,3.21,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.422414,1.604,None,None,None,11.085,0,3.1,165.0,None,None,135.68,0.0,0.0,1.88,3.44,0.0,297.0,482.37,15.08,613.66,14.78,3.23,3.21,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.422649,1.604,None,None,None,11.085,0,3.1,165.0,None,None,135.68,0.0,0.0,1.88,3.49,0.0,297.0,482.79,15.08,613.66,14.78,3.23,3.21,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.422790,1.604,None,None,None,11.085,0,3.1,165.0,None,None,135.68,0.0,0.0,1.88,3.49,0.0,297.0,482.79,15.08,613.66,14.78,3.23,3.21,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.522345,1.704,None,None,None,11.085,0,3.1,165.0,None,None,135.68,0.0,0.0,1.88,3.49,0.0,297.0,482.79,15.08,613.66,14.78,3.23,3.21,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.522541,1.704,None,None,None,11.085,0,3.1,165.0,None,None,135.68,0.0,0.0,1.88,3.49,0.0,297.0,482.79,15.06,613.81,14.8,3.21,3.22,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.621945,1.803,None,None,None,11.085,0,3.1,165.0,None,None,135.68,0.0,0.0,1.93,3.55,0.0,297.0,481.99,15.06,613.81,14.8,3.21,3.22,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.622157,1.804,None,None,None,11.085,0,3.1,165.0,None,None,135.68,0.0,0.0,1.9,3.4,0.0,297.0,482.41,15.06,613.81,14.8,3.21,3.22,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.622393,1.804,None,None,None,11.085,0,2.9,160.0,None,None,135.68,0.0,0.0,1.9,3.4,0.0,297.0,482.41,15.06,613.81,14.8,3.21,3.22,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.722087,1.904,None,None,None,11.085,0,2.9,160.0,None,None,135.68,0.0,0.0,1.89,3.54,0.0,297.0,482.04,15.06,613.81,14.8,3.21,3.22,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.722381,1.904,None,None,None,11.085,0,2.9,160.0,None,None,135.68,0.0,0.0,1.89,3.54,0.0,297.0,482.04,15.06,613.81,14.8,3.21,3.22,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.722552,1.904,None,None,None,11.085,0,2.9,160.0,None,None,135.68,0.0,0.0,1.89,3.54,0.0,297.0,482.04,15.02,613.81,14.8,3.21,3.22,3.21,3.23,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.821672,2.003,None,None,None,11.085,0,2.9,160.0,None,None,135.68,0.0,0.0,1.93,3.46,0.0,297.0,481.73,15.02,613.81,14.8,3.21,3.22,3.21,3.23,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.922290,2.104,None,None,None,11.085,0,2.9,160.0,None,None,135.68,0.0,0.0,1.93,3.46,0.0,297.0,481.73,15.02,613.81,14.8,3.21,3.22,3.21,3.23,0.0,0.0,0.0,0.0
2026-03-15T13:01:34.922436,2.104,None,None,None,11.085,0,2.7,160.0,None,None,135.68,0.0,0.0,1.93,3.46,0.0,297.0,481.73,15.02,613.81,14.8,3.21,3.22,3.21,3.23,0.0,0.0,0.0,0.0
