Timestamp,Elapsed_Time_s,ship_id,latitude,longitude,speed_over_gnd,course_over_gnd,true_heading,rate_of_turn,ship_length,ship_width,index,total_ships
2026-03-15T14:12:38.515437,3.670534610748291,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:39.474275,4.629376411437988,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:40.476285,5.631383657455444,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:41.527701,6.682799339294434,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:42.622716,7.777816534042358,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:43.621925,8.777026176452637,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:44.622851,9.777950048446655,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:45.608126,10.763225078582764,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:46.623395,11.7784903049469,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:47.635831,12.790929794311523,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:48.624648,13.779744625091553,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:49.624110,14.779208421707153,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:50.721579,15.876680374145508,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:51.704393,16.85949397087097,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:52.746053,17.901153087615967,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:53.722146,18.877245664596558,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:54.722910,19.87800621986389,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:55.722123,20.877223014831543,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:55.722123,20.877223014831543,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:12:56.713508,21.868605136871338,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:56.713508,21.868605136871338,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:12:57.725637,22.880733013153076,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:57.725637,22.880733013153076,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:12:58.822609,23.9777090549469,0,49.275,100.4956,0,None,None,None,None,None,0,1
2026-03-15T14:12:58.822609,23.9777090549469,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:12:59.832134,24.98723602294922,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:12:59.832134,24.98723602294922,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:00.822960,25.978058576583862,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:00.822960,25.978058576583862,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:01.822475,26.977572441101074,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:01.822475,26.977572441101074,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:02.822974,27.978069305419922,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:02.822974,27.978069305419922,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:03.822340,28.97743582725525,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:03.822340,28.97743582725525,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:04.822582,29.97767925262451,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:04.822582,29.97767925262451,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:05.823672,30.97877073287964,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:05.823672,30.97877073287964,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:06.833327,31.988426208496094,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:06.833327,31.988426208496094,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:07.928485,33.083587408065796,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:07.928485,33.083587408065796,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:08.931304,34.086406230926514,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:08.931304,34.086406230926514,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:09.933676,35.08877635002136,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:09.933676,35.08877635002136,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:10.932066,36.08716797828674,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:10.932066,36.08716797828674,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:11.928416,37.08351445198059,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:11.928416,37.08351445198059,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:12.972995,38.12809467315674,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:12.972995,38.12809467315674,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:13.986770,39.14186978340149,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:13.986770,39.14186978340149,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:14.973360,40.12845706939697,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:14.973360,40.12845706939697,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:16.085126,41.24022722244263,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:16.085126,41.24022722244263,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:17.071776,42.22687768936157,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:17.071776,42.22687768936157,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:18.044805,43.19990420341492,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:18.044805,43.19990420341492,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:19.072969,44.228065729141235,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:19.072969,44.228065729141235,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:20.044649,45.199747800827026,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:20.044649,45.199747800827026,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:21.072769,46.22786831855774,0,49.275,100.4957,0,None,None,None,None,None,0,1
2026-03-15T14:13:21.072769,46.22786831855774,1133377,49.2917,-123.2336,0,183,64,0,None,None,0,1
2026-03-15T14:13:22.073063,47.228161573410034,0,49.275,100.4957,0,None,None,None,None,None,0,1
