Timestamp,Elapsed_Time_s,gps_lon,gps_lat,pH,Water_Temp,Salinity,Data_Wind_spd,Data_Wind_dir,Sail_Wind_spd,Sail_Wind_dir,Actual_rdr_deg,Set_rdr_deg,Speed_over_gnd,IMU_roll,IMU_pitch,IMU_integral,IMU_derivative,IMU_heading,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,MPPT_curr_hull_port,MPPT_curr_sail_port,MPPT_curr_hull_star,MPPT_curr_sail_star
2026-03-15T12:26:50.272441,0.916,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-159.52,-63.15,0.0,297.0,20.48,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T12:26:50.372115,1.016,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-159.52,-63.15,0.0,297.0,20.48,15.54,613.5,15.43,3.22,3.23,3.22,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:26:50.372819,1.016,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-159.52,-63.15,0.0,297.0,20.48,15.54,613.5,15.43,3.22,3.23,3.22,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:26:50.372995,1.017,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-159.52,-63.15,0.0,297.0,20.48,15.54,613.5,15.43,3.22,3.23,3.22,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:26:50.472435,1.116,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-159.52,-63.15,0.0,297.0,20.48,15.54,613.5,15.43,3.22,3.23,3.22,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:26:50.472625,1.116,None,None,None,None,None,4.1,153.0,None,None,135.68,0.0,0.0,-159.52,-63.15,0.0,297.0,20.48,15.54,613.5,15.43,3.22,3.23,3.22,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:26:50.473071,1.117,None,None,None,None,None,4.1,153.0,None,None,135.68,0.0,0.0,-159.52,-63.15,0.0,297.0,20.48,15.54,613.5,15.43,3.22,3.23,3.22,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:26:50.572884,1.216,None,None,None,None,None,4.1,153.0,None,None,135.68,0.0,0.0,-159.52,-63.15,0.0,297.0,20.48,15.54,613.5,15.43,3.22,3.23,3.22,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:26:50.573351,1.217,None,None,None,None,None,4.1,153.0,None,None,135.68,0.0,0.0,-159.52,-63.15,0.0,297.0,20.48,15.54,613.81,15.34,3.21,3.24,3.23,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:26:50.573557,1.217,None,None,None,None,None,4.1,153.0,None,None,135.68,0.0,0.0,-159.52,-63.15,0.0,297.0,20.48,15.54,613.81,15.34,3.21,3.24,3.23,3.25,0.0,0.0,0.0,0.0
