Timestamp,Elapsed_Time_s,gps_lon,gps_lat,pH,Water_Temp,Salinity,Data_Wind_spd,Data_Wind_dir,Sail_Wind_spd,Sail_Wind_dir,Actual_rdr_deg,Set_rdr_deg,Speed_over_gnd,IMU_roll,IMU_pitch,IMU_integral,IMU_derivative,IMU_heading,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,MPPT_curr_hull_port,MPPT_curr_sail_port,MPPT_curr_hull_star,MPPT_curr_sail_star
2026-03-15T14:12:37.672567,2.828,None,None,None,None,None,None,None,None,None,135.68,-15.0,0.0,-3.89,-71.62,0.0,297.0,212.6,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T14:12:37.672989,2.828,-123.2006,49.275,None,None,None,None,None,None,None,135.68,-15.0,0.0,-3.89,-71.62,0.0,297.0,212.6,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T14:12:37.673266,2.828,-123.2006,49.275,None,None,None,None,None,None,None,135.68,-15.0,0.0,-3.89,-71.62,0.0,297.0,212.6,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T14:12:37.674199,2.829,-123.2006,49.275,7.0,None,None,None,None,None,None,135.68,-15.0,0.0,-3.89,-71.62,0.0,297.0,212.6,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T14:12:37.803096,2.958,-123.2006,49.275,7.0,None,None,None,None,None,None,135.68,-15.0,0.0,-3.89,-71.62,0.0,297.0,212.6,14.46,613.97,14.13,3.21,3.2,3.19,3.23,0.0,0.0,0.0,0.0
2026-03-15T14:12:37.803733,2.959,-123.2006,49.275,7.0,None,None,None,None,None,None,135.68,-15.0,0.0,-3.89,-71.62,0.0,297.0,212.6,14.46,613.97,14.13,3.21,3.2,3.19,3.23,0.0,0.0,0.0,0.0
2026-03-15T14:12:37.804072,2.959,-123.2006,49.275,7.0,None,None,2.2,266.0,None,None,135.68,-15.0,0.0,-3.89,-71.62,0.0,297.0,212.6,14.46,613.97,14.13,3.21,3.2,3.19,3.23,0.0,0.0,0.0,0.0
2026-03-15T14:12:37.804429,2.960,-123.2006,49.275,7.0,None,None,2.2,266.0,None,None,135.68,-15.0,0.0,-3.89,-71.6,0.0,297.0,212.04,14.46,613.97,14.13,3.21,3.2,3.19,3.23,0.0,0.0,0.0,0.0
2026-03-15T14:12:37.870020,3.025,-123.2006,49.275,7.0,None,None,2.2,266.0,None,None,135.68,-15.0,0.0,-3.89,-71.6,0.0,297.0,212.04,14.46,613.97,14.13,3.21,3.2,3.19,3.23,0.0,0.0,0.0,0.0
2026-03-15T14:12:37.871925,3.027,-123.2006,49.275,7.0,None,None,2.2,266.0,None,None,135.68,-15.0,0.0,-3.91,-71.62,0.0,297.0,211.08,14.46,613.97,14.13,3.21,3.2,3.19,3.23,0.0,0.0,0.0,0.0
2026-03-15T14:12:37.872345,3.027,-123.2006,49.275,7.0,None,None,2.2,266.0,None,None,135.68,-15.0,0.0,-3.91,-71.62,0.0,297.0,211.08,14.46,613.97,14.13,3.21,3.2,3.19,3.23,0.0,0.0,0.0,0.0
2026-03-15T14:12:38.006328,3.161,-123.2006,49.275,7.0,None,None,2.2,266.0,None,None,135.68,-15.0,0.0,-3.92,-71.64,0.0,297.0,213.28,14.46,613.97,14.13,3.21,3.2,3.19,3.23,0.0,0.0,0.0,0.0
2026-03-15T14:12:38.006731,3.162,-123.2006,49.275,7.0,None,None,2.2,266.0,None,None,135.68,-15.0,0.0,-3.92,-71.64,0.0,297.0,213.28,14.46,613.97,14.13,3.21,3.2,3.19,3.23,0.0,0.0,0.0,0.0
2026-03-15T14:12:38.007090,3.162,-123.2006,49.275,7.0,None,None,2.2,266.0,None,None,135.68,-15.0,0.0,-3.92,-71.64,0.0,297.0,213.28,14.5,613.97,14.24,3.2,3.21,3.2,3.22,0.0,0.0,0.0,0.0
2026-03-15T14:12:38.007515,3.163,-123.2006,49.275,7.0,None,None,2.2,266.0,None,None,135.68,-15.0,0.0,-3.92,-71.64,0.0,297.0,213.28,14.5,613.97,14.24,3.2,3.21,3.2,3.22,0.0,0.0,0.0,0.0
2026-03-15T14:12:38.007815,3.163,-123.2006,49.275,7.0,None,None,2.2,266.0,None,None,135.68,-15.0,0.0,-3.92,-71.64,0.0,297.0,213.28,14.5,613.97,14.24,3.2,3.21,3.2,3.22,0.0,0.0,0.0,0.0
2026-03-15T14:12:38.118960,3.274,-123.2006,49.275,7.0,None,None,2.0,269.0,None,None,135.68,-15.0,0.0,-3.92,-71.64,0.0,297.0,213.28,14.5,613.97,14.24,3.2,3.21,3.2,3.22,0.0,0.0,0.0,0.0
