Timestamp,Elapsed_Time_s,CAN_Message
2026-03-15T12:21:28.022278,2.592,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.022446,2.592,can0  206  [24]  9F 0C 1F 06 8F 0C 76 EF 03 06 AB 0C 9B 0C 00 00 00 00 00 00 00 00 00 00
2026-03-15T12:21:28.022600,2.592,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.121710,2.691,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.121844,2.691,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.221611,2.791,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.221746,2.791,can0  041  [04]  89 00 19 00
2026-03-15T12:21:28.221983,2.791,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.222002,2.791,can0  206  [24]  93 0C 1F 06 9F 0C B6 EF 05 06 B7 0C A3 0C 00 00 00 00 00 00 00 00 00 00
2026-03-15T12:21:28.321781,2.891,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.321921,2.891,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.421870,2.991,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.422101,2.992,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.422125,2.992,can0  041  [04]  8B 00 1F 00
2026-03-15T12:21:28.521994,3.091,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.522177,3.092,can0  206  [24]  97 0C 1C 06 8B 0C 96 EF 09 06 D7 0C A3 0C 00 00 00 00 00 00 00 00 00 00
2026-03-15T12:21:28.522380,3.092,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.622289,3.192,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.625370,3.195,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.722395,3.292,can0  204  [16]  28 58 43 36 D9 BF 11 7A 28 23 30 75 30 75 00 00
2026-03-15T12:21:28.722759,3.292,can0  100  [03]  04 50 04
2026-03-15T12:21:28.723012,3.292,can0  120  [04]  00 00 00 00
2026-03-15T12:21:28.723104,3.293,can0  041  [04]  81 00 20 00
