Timestamp,Elapsed_Time_s,gps_lon,gps_lat,pH,Water_Temp,Salinity,Data_Wind_spd,Data_Wind_dir,Sail_Wind_spd,Sail_Wind_dir,Actual_rdr_deg,Set_rdr_deg,Speed_over_gnd,IMU_roll,IMU_pitch,IMU_integral,IMU_derivative,IMU_heading,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,MPPT_curr_hull_port,MPPT_curr_sail_port,MPPT_curr_hull_star,MPPT_curr_sail_star
2026-03-15T12:21:28.022135,2.538,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,None,None,None,None,None,None,None,None,None,None,None
2026-03-15T12:21:28.022342,2.538,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.67,613.02,15.39,3.23,3.23,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.022525,2.538,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.67,613.02,15.39,3.23,3.23,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.121574,2.637,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.67,613.02,15.39,3.23,3.23,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.121761,2.637,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.67,613.02,15.39,3.23,3.23,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.221498,2.737,None,None,None,None,None,None,None,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.67,613.02,15.39,3.23,3.23,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.221676,2.737,None,None,None,None,None,2.5,137.0,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.67,613.02,15.39,3.23,3.23,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.221806,2.737,None,None,None,None,None,2.5,137.0,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.67,613.02,15.39,3.23,3.23,3.21,3.24,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.221927,2.738,None,None,None,None,None,2.5,137.0,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.67,613.66,15.41,3.23,3.22,3.23,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.321666,2.837,None,None,None,None,None,2.5,137.0,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.67,613.66,15.41,3.23,3.22,3.23,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.321857,2.837,None,None,None,None,None,2.5,137.0,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.67,613.66,15.41,3.23,3.22,3.23,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.421756,2.937,None,None,None,None,None,2.5,137.0,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.67,613.66,15.41,3.23,3.22,3.23,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.421926,2.938,None,None,None,None,None,2.5,137.0,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.67,613.66,15.41,3.23,3.22,3.23,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.422036,2.938,None,None,None,None,None,3.1,139.0,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.67,613.66,15.41,3.23,3.22,3.23,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.521857,3.037,None,None,None,None,None,3.1,139.0,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.67,613.66,15.41,3.23,3.22,3.23,3.25,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.522097,3.038,None,None,None,None,None,3.1,139.0,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.64,613.34,15.45,3.23,3.22,3.21,3.29,0.0,0.0,0.0,0.0
2026-03-15T12:21:28.522300,3.038,None,None,None,None,None,3.1,139.0,None,None,135.68,0.0,0.0,-41.09,311.13,0.0,297.0,312.49,15.64,613.34,15.45,3.23,3.22,3.21,3.29,0.0,0.0,0.0,0.0
